week,agent_role,action,reward,done,policy_type,model_name,tool_order,llm_order,difference,consensus_gap,state_json,next_state_json,info_json
14,Wholesaler,56,-1977.7204545454545,False,llm,Qwen/Qwen3-4B,,56,,14,"{""inventory"": 0, ""backlog"": 414, ""incoming_shipments"": 90, ""pipeline_inventory"": 90, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 14, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 438, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 14, ""lead_time"": 2}","{""cost"": 1590.0, ""bullwhip"": 117.20454545454544, ""negotiation_proposals"": null}"
14,Distributor,56,-1977.7204545454545,False,llm,Qwen/Qwen3-4B,,56,,14,"{""inventory"": 0, ""backlog"": 206, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 14, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 212, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 14, ""lead_time"": 2}","{""cost"": 1590.0, ""bullwhip"": 117.20454545454544, ""negotiation_proposals"": null}"
14,Factory,50,-1977.7204545454545,False,llm,Qwen/Qwen3-4B,,50,,14,"{""inventory"": 0, ""backlog"": 96, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 50, ""current_week"": 14, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 102, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 50, ""current_week"": 14, ""lead_time"": 2}","{""cost"": 1590.0, ""bullwhip"": 117.20454545454544, ""negotiation_proposals"": null}"
15,Retailer,64,-2074.9372395833334,False,llm,Qwen/Qwen3-4B,,64,,14,"{""inventory"": 86, ""backlog"": 0, ""incoming_shipments"": 80, ""pipeline_inventory"": 80, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 15, ""lead_time"": 2}","{""inventory"": 118, ""backlog"": 0, ""incoming_shipments"": 90, ""pipeline_inventory"": 90, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 15, ""lead_time"": 2}","{""cost"": 1674.0, ""bullwhip"": 119.37239583333333, ""negotiation_proposals"": null}"
15,Wholesaler,56,-2074.9372395833334,False,llm,Qwen/Qwen3-4B,,56,,14,"{""inventory"": 0, ""backlog"": 438, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 15, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 452, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 15, ""lead_time"": 2}","{""cost"": 1674.0, ""bullwhip"": 119.37239583333333, ""negotiation_proposals"": null}"
15,Distributor,56,-2074.9372395833334,False,llm,Qwen/Qwen3-4B,,56,,14,"{""inventory"": 0, ""backlog"": 212, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 15, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 218, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 15, ""lead_time"": 2}","{""cost"": 1674.0, ""bullwhip"": 119.37239583333333, ""negotiation_proposals"": null}"
15,Factory,50,-2074.9372395833334,False,llm,Qwen/Qwen3-4B,,50,,14,"{""inventory"": 0, ""backlog"": 102, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 50, ""current_week"": 15, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 108, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 50, ""current_week"": 15, ""lead_time"": 2}","{""cost"": 1674.0, ""bullwhip"": 119.37239583333333, ""negotiation_proposals"": null}"
16,Retailer,64,-2172.120673076923,False,llm,Qwen/Qwen3-4B,,64,,14,"{""inventory"": 118, ""backlog"": 0, ""incoming_shipments"": 90, ""pipeline_inventory"": 90, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 16, ""lead_time"": 2}","{""inventory"": 150, ""backlog"": 0, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 16, ""lead_time"": 2}","{""cost"": 1758.0, ""bullwhip"": 121.20673076923076, ""negotiation_proposals"": null}"
16,Wholesaler,56,-2172.120673076923,False,llm,Qwen/Qwen3-4B,,56,,14,"{""inventory"": 0, ""backlog"": 452, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 16, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 466, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 16, ""lead_time"": 2}","{""cost"": 1758.0, ""bullwhip"": 121.20673076923076, ""negotiation_proposals"": null}"
16,Distributor,56,-2172.120673076923,False,llm,Qwen/Qwen3-4B,,56,,14,"{""inventory"": 0, ""backlog"": 218, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 16, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 224, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 16, ""lead_time"": 2}","{""cost"": 1758.0, ""bullwhip"": 121.20673076923076, ""negotiation_proposals"": null}"
16,Factory,50,-2172.120673076923,False,llm,Qwen/Qwen3-4B,,50,,14,"{""inventory"": 0, ""backlog"": 108, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 50, ""current_week"": 16, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 114, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 50, ""current_week"": 16, ""lead_time"": 2}","{""cost"": 1758.0, ""bullwhip"": 121.20673076923076, ""negotiation_proposals"": null}"
17,Retailer,64,-2279.277901785714,False,llm,Qwen/Qwen3-4B,,64,,14,"{""inventory"": 150, ""backlog"": 0, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 17, ""lead_time"": 2}","{""inventory"": 192, ""backlog"": 0, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 17, ""lead_time"": 2}","{""cost"": 1852.0, ""bullwhip"": 122.77901785714286, ""negotiation_proposals"": null}"
17,Wholesaler,56,-2279.277901785714,False,llm,Qwen/Qwen3-4B,,56,,14,"{""inventory"": 0, ""backlog"": 466, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 17, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 480, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 17, ""lead_time"": 2}","{""cost"": 1852.0, ""bullwhip"": 122.77901785714286, ""negotiation_proposals"": null}"
17,Distributor,56,-2279.277901785714,False,llm,Qwen/Qwen3-4B,,56,,14,"{""inventory"": 0, ""backlog"": 224, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 17, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 230, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 17, ""lead_time"": 2}","{""cost"": 1852.0, ""bullwhip"": 122.77901785714286, ""negotiation_proposals"": null}"
17,Factory,50,-2279.277901785714,False,llm,Qwen/Qwen3-4B,,50,,14,"{""inventory"": 0, ""backlog"": 114, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 50, ""current_week"": 17, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 120, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 50, ""current_week"": 17, ""lead_time"": 2}","{""cost"": 1852.0, ""bullwhip"": 122.77901785714286, ""negotiation_proposals"": null}"
18,Retailer,64,-2386.4141666666665,False,llm,Qwen/Qwen3-4B,,64,,14,"{""inventory"": 192, ""backlog"": 0, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 18, ""lead_time"": 2}","{""inventory"": 234, ""backlog"": 0, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 18, ""lead_time"": 2}","{""cost"": 1946.0, ""bullwhip"": 124.14166666666668, ""negotiation_proposals"": null}"
18,Wholesaler,56,-2386.4141666666665,False,llm,Qwen/Qwen3-4B,,56,,14,"{""inventory"": 0, ""backlog"": 480, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 18, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 494, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 18, ""lead_time"": 2}","{""cost"": 1946.0, ""bullwhip"": 124.14166666666668, ""negotiation_proposals"": null}"
18,Distributor,56,-2386.4141666666665,False,llm,Qwen/Qwen3-4B,,56,,14,"{""inventory"": 0, ""backlog"": 230, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 18, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 236, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 18, ""lead_time"": 2}","{""cost"": 1946.0, ""bullwhip"": 124.14166666666668, ""negotiation_proposals"": null}"
18,Factory,50,-2386.4141666666665,False,llm,Qwen/Qwen3-4B,,50,,14,"{""inventory"": 0, ""backlog"": 120, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 50, ""current_week"": 18, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 126, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 50, ""current_week"": 18, ""lead_time"": 2}","{""cost"": 1946.0, ""bullwhip"": 124.14166666666668, ""negotiation_proposals"": null}"
19,Retailer,64,-2493.5333984375,True,llm,Qwen/Qwen3-4B,,64,,14,"{""inventory"": 234, ""backlog"": 0, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 19, ""lead_time"": 2}","{""inventory"": 276, ""backlog"": 0, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 19, ""lead_time"": 2}","{""cost"": 2040.0, ""bullwhip"": 125.333984375, ""negotiation_proposals"": null}"
19,Wholesaler,56,-2493.5333984375,True,llm,Qwen/Qwen3-4B,,56,,14,"{""inventory"": 0, ""backlog"": 494, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 19, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 508, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 19, ""lead_time"": 2}","{""cost"": 2040.0, ""bullwhip"": 125.333984375, ""negotiation_proposals"": null}"
19,Distributor,56,-2493.5333984375,True,llm,Qwen/Qwen3-4B,,56,,14,"{""inventory"": 0, ""backlog"": 236, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 19, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 242, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 19, ""lead_time"": 2}","{""cost"": 2040.0, ""bullwhip"": 125.333984375, ""negotiation_proposals"": null}"
19,Factory,50,-2493.5333984375,True,llm,Qwen/Qwen3-4B,,50,,14,"{""inventory"": 0, ""backlog"": 126, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 50, ""current_week"": 19, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 132, ""incoming_shipments"": 100, ""pipeline_inventory"": 100, ""last_customer_demand"": 56, ""last_order"": 50, ""current_week"": 19, ""lead_time"": 2}","{""cost"": 2040.0, ""bullwhip"": 125.333984375, ""negotiation_proposals"": null}"
0,Retailer,10,-76.0,False,llm,Qwen/Qwen3-4B,,10,,20,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 10, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
0,Wholesaler,20,-76.0,False,llm,Qwen/Qwen3-4B,,20,,20,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 10, ""last_order"": 20, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
0,Distributor,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,20,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 20, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
0,Factory,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,20,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
1,Retailer,6,-42.0,False,llm,Qwen/Qwen3-4B,,6,,4,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 10, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 4, ""last_order"": 6, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 42.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
1,Wholesaler,10,-42.0,False,llm,Qwen/Qwen3-4B,,10,,4,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 10, ""last_order"": 20, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 6, ""last_order"": 10, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 42.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
1,Distributor,10,-42.0,False,llm,Qwen/Qwen3-4B,,10,,4,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 20, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 42.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
1,Factory,10,-42.0,False,llm,Qwen/Qwen3-4B,,10,,4,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 42.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
2,Retailer,5,-47.0,False,llm,Qwen/Qwen3-4B,,5,,45,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 4, ""last_order"": 6, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 4, ""last_order"": 5, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 42.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
2,Wholesaler,50,-47.0,False,llm,Qwen/Qwen3-4B,,50,,45,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 6, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 5, ""last_order"": 50, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 42.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
2,Distributor,5,-47.0,False,llm,Qwen/Qwen3-4B,,5,,45,"{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 10, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 50, ""last_order"": 5, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 42.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
2,Factory,10,-47.0,False,llm,Qwen/Qwen3-4B,,10,,45,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 5, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 42.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Retailer,5,-188.0,False,llm,Qwen/Qwen3-4B,,5,,45,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 4, ""last_order"": 5, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 14, ""backlog"": 0, ""incoming_shipments"": 11, ""pipeline_inventory"": 11, ""last_customer_demand"": 4, ""last_order"": 5, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 158.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Wholesaler,50,-188.0,False,llm,Qwen/Qwen3-4B,,50,,45,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 5, ""last_order"": 50, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 19, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 5, ""last_order"": 50, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 158.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Distributor,25,-188.0,False,llm,Qwen/Qwen3-4B,,25,,45,"{""inventory"": 0, ""backlog"": 10, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 50, ""last_order"": 5, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 60, ""incoming_shipments"": 15, ""pipeline_inventory"": 15, ""last_customer_demand"": 50, ""last_order"": 25, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 158.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Factory,30,-188.0,False,llm,Qwen/Qwen3-4B,,30,,45,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 5, ""last_order"": 10, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 5, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 25, ""last_order"": 30, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 158.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
